Volume	water	STD1	STD 3	Sample
25.900	-3548.35	-3525.56	-2864.15	-3364.08
25.917	-3542.06	-3525.56	-2767.59	-3369.23
25.933	-3537.83	-3525.38	-2661.63	-3376.39
25.950	-3533.36	-3525.89	-2547.68	-3382.25
25.967	-3528.63	-3526.23	-2425.77	-3386.85
25.983	-3523.85	-3527.46	-2298.1	-3391.24
26.000	-3520.37	-3528.3	-2167.97	-3395.98
26.017	-3517.95	-3529.32	-2036.28	-3400.73
26.033	-3514.56	-3528.22	-1902.89	-3404.26
26.050	-3510.88	-3529.71	-1773.78	-3408.39
26.067	-3507.7	-3531.34	-1653.12	-3412.84
26.083	-3506.18	-3531.85	-1542.03	-3417.31
26.100	-3503.75	-3531.95	-1446.03	-3420.44
26.117	-3500.8	-3530.41	-1366.0	-3423.24
26.133	-3499.8	-3530.11	-1304.26	-3425.82
26.150	-3500.03	-3531.03	-1264.28	-3428.3
26.167	-3499.5	-3529.76	-1248.15	-3428.91
26.183	-3497.47	-3529.52	-1255.12	-3430.62
26.200	-3496.64	-3529.35	-1283.21	-3429.53
26.217	-3496.26	-3529.47	-1332.24	-3429.08
26.233	-3496.3	-3528.72	-1399.96	-3430.08
26.250	-3495.17	-3528.15	-1485.49	-3430.53
26.267	-3493.6	-3528.43	-1586.16	-3428.71
26.283	-3492.57	-3525.97	-1698.11	-3423.6
26.300	-3492.13	-3524.75	-1816.88	-3420.21
26.317	-3490.99	-3522.57	-1940.35	-3415.05
26.333	-3490.32	-3520.46	-2067.19	-3407.96
26.350	-3490.12	-3517.28	-2191.51	-3398.21
26.367	-3490.53	-3513.44	-2311.88	-3388.69
26.383	-3490.35	-3508.59	-2428.57	-3376.59
26.400	-3489.51	-3503.83	-2539.7	-3362.49
26.417	-3488.86	-3498.15	-2642.82	-3346.2
26.433	-3487.6	-3488.62	-2737.11	-3326.62
26.450	-3485.49	-3479.35	-2824.03	-3300.21
26.467	-3483.53	-3466.9	-2903.81	-3267.28
26.483	-3481.82	-3451.73	-2974.46	-3230.06
26.500	-3478.85	-3434.04	-3036.44	-3185.58
26.517	-3476.38	-3413.14	-3092.29	-3135.03
26.533	-3473.25	-3389.65	-3143.47	-3073.41
26.550	-3468.83	-3362.96	-3187.24	-3003.98
26.567	-3463.51	-3330.76	-3224.37	-2920.38
26.583	-3456.98	-3289.42	-3257.77	-2827.17
26.600	-3449.51	-3239.82	-3287.46	-2717.81
26.617	-3440.34	-3180.4	-3313.08	-2594.48
26.633	-3430.15	-3112.74	-3335.11	-2455.24
26.650	-3417.75	-3032.43	-3353.97	-2298.05
26.667	-3402.07	-2940.34	-3369.66	-2120.58
26.683	-3384.77	-2833.46	-3384.13	-1923.82
26.700	-3364.74	-2715.3	-3397.92	-1713.52
26.717	-3339.02	-2573.42	-3409.51	-1479.72
26.733	-3308.87	-2412.03	-3419.61	-1231.5
26.750	-3274.78	-2232.52	-3428.99	-970.458
26.767	-3233.45	-2036.24	-3437.29	-703.11
26.783	-3183.35	-1806.19	-3443.25	-423.414
26.800	-3124.38	-1558.06	-3449.21	-141.313
26.817	-3056.86	-1284.7	-3454.19	137.952
26.833	-2977.82	-1000.14	-3458.89	405.773
26.850	-2887.24	-678.532	-3463.48	653.172
26.867	-2783.71	-345.372	-3467.91	879.976
26.883	-2663.33	4.06317	-3471.73	1076.5
26.900	-2524.19	357.415	-3474.76	1239.49
26.917	-2365.38	713.593	-3477.72	1362.17
26.933	-2189.02	1067.08	-3480.65	1444.45
26.950	-1990.06	1410.16	-3483.22	1480.38
26.967	-1769.54	1733.52	-3485.08	1472.33
26.983	-1525.03	2029.9	-3486.83	1420.71
27.000	-1256.45	2291.81	-3488.06	1324.04
27.017	-968.94	2504.36	-3488.89	1189.35
27.033	-663.704	2669.74	-3489.82	1020.7
27.050	-339.724	2783.71	-3490.77	822.014
27.067	0.109178	2838.28	-3491.72	596.914
27.083	346.74	2835.04	-3493.21	353.928
27.100	696.475	2773.49	-3494.22	100.161
27.117	1043.37	2655.92	-3495.79	-163.204
27.133	1377.24	2490.29	-3496.84	-428.181
27.150	1691.29	2276.09	-3497.34	-682.812
27.167	1978.93	2015.37	-3497.79	-930.564
27.183	2233.25	1725.45	-3498.47	-1169.61
27.200	2445.22	1412.37	-3500.78	-1399.8
27.217	2606.83	1083.63	-3502.43	-1615.27
27.233	2716.67	745.678	-3504.13	-1811.26
27.250	2772.01	408.638	-3504.71	-1991.21
27.267	2771.45	73.8904	-3504.73	-2154.43
27.283	2712.91	-254.474	-3504.85	-2298.86
27.300	2601.45	-564.673	-3505.06	-2430.42
27.317	2442.88	-855.11	-3505.71	-2550.23
27.333	2233.87	-1128.23	-3505.55	-2655.17
27.350	1983.79	-1383.01	-3505.23	-2749.69
27.367	1705.13	-1616.11	-3505.18	-2831.71
27.383	1403.93	-1829.04	-3506.51	-2902.0
27.400	1084.98	-2020.63	-3507.54	-2966.07
27.417	759.19	-2190.7	-3507.31	-3023.52
27.433	428.883	-2343.82	-3506.7	-3072.89
27.450	100.488	-2477.96	-3507.08	-3116.04
27.467	-220.511	-2597.47	-3506.8	-3154.64
27.483	-525.734	-2703.7	-3506.34	-3188.81
27.500	-811.937	-2798.5	-3506.85	-3219.19
27.517	-1079.9	-2880.89	-3507.77	-3244.73
27.533	-1330.27	-2954.92	-3508.58	-3269.79
27.550	-1564.34	-3018.08	-3508.3	-3291.75
27.567	-1775.72	-3071.9	-3508.77	-3310.64
27.583	-1966.69	-3122.24	-3508.84	-3327.31
27.600	-2137.44	-3168.53	-3508.57	-3341.29
27.617	-2289.4	-3206.23	-3508.4	-3352.33
27.633	-2424.75	-3238.76	-3508.21	-3363.57
27.650	-2545.35	-3268.17	-3508.4	-3375.58
27.667	-2653.18	-3296.2	-3508.66	-3385.22
27.683	-2746.87	-3319.43	-3508.99	-3392.16
27.700	-2830.67	-3338.89	-3509.11	-3399.06
27.717	-2905.24	-3355.18	-3508.39	-3407.85
27.733	-2969.7	-3372.0	-3507.38	-3416.05
27.750	-3025.7	-3388.46	-3506.75	-3421.53
27.767	-3075.38	-3400.3	-3506.9	-3426.14
27.783	-3120.0	-3411.46	-3507.25	-3430.78
27.800	-3160.48	-3423.14	-3508.3	-3435.96
27.817	-3195.89	-3431.83	-3509.53	-3440.6
27.833	-3227.11	-3439.38	-3509.63	-3443.28
27.850	-3254.35	-3447.16	-3509.55	-3446.18
27.867	-3279.58	-3454.46	-3509.09	-3449.44
27.883	-3301.67	-3460.0	-3509.39	-3451.41
27.900	-3320.15	-3464.0	-3509.6	-3454.44
27.917	-3337.43	-3470.62	-3508.8	-3457.36
27.933	-3352.4	-3475.44	-3508.58	-3460.46
27.950	-3366.58	-3477.98	-3508.35	-3461.61
27.967	-3378.53	-3482.8	-3508.43	-3463.75
27.983	-3389.91	-3487.15	-3508.07	-3465.91
28.000	-3399.65	-3491.99	-3507.34	-3465.85
28.017	-3408.71	-3493.68	-3506.93	-3467.33
28.033	-3417.4	-3496.47	-3507.12	-3469.58
28.050	-3424.73	-3500.22	-3508.19	-3470.82
28.067	-3432.22	-3502.21	-3508.53	-3471.92
28.083	-3438.48	-3504.53	-3507.39	-3472.75
28.100	-3445.3	-3506.59	-3508.01	-3475.09
28.117	-3451.22	-3507.21	-3509.98	-3476.61
28.133	-3454.85	-3509.31	-3510.51	-3477.79
28.150	-3459.4	-3511.24	-3509.93	-3478.29
28.167	-3465.07	-3511.92	-3510.18	-3479.64
28.183	-3469.93	-3513.31	-3510.89	-3479.6
28.200	-3473.35	-3514.62	-3510.72	-3479.87
28.217	-3475.98	-3513.99	-3511.44	-3479.51
28.233	-3478.24	-3515.58	-3512.5	-3479.72
28.250	-3481.49	-3517.13	-3512.36	-3481.33
28.267	-3482.52	-3518.52	-3511.64	-3483.55
28.283	-3484.25	-3518.72	-3511.88	-3485.35
28.300	-3486.31	-3519.37	-3512.39	-3486.07
28.317	-3488.07	-3520.93	-3511.92	-3486.33
28.333	-3489.36	-3521.54	-3511.3	-3487.53
28.350	-3491.53	-3522.07	-3511.17	-3488.49
28.367	-3493.1	-3522.53	-3510.0	-3489.29
28.383	-3494.28	-3523.88	-3508.27	-3490.71
28.400	-3495.8	-3525.34	-3507.51	-3489.97
28.417	-3498.52	-3525.22	-3506.99	-3491.3
28.433	-3501.26	-3524.68	-3506.49	-3491.6
28.450	-3502.49	-3525.01	-3506.22	-3492.41
28.467	-3502.55	-3525.39	-3506.6	-3491.68
28.483	-3503.94	-3525.65	-3505.93	-3492.76
28.500	-3504.84	-3525.48	-3504.82	-3494.43
28.517	-3504.14	-3526.02	-3504.48	-3493.74
28.533	-3504.8	-3526.61	-3503.57	-3494.64
28.550	-3505.16	-3527.17	-3501.96	-3494.29
28.567	-3506.44	-3528.53	-3500.44	-3493.03
28.583	-3507.16	-3527.99	-3500.15	-3494.02
28.600	-3507.3	-3529.87	-3500.2	-3494.56
28.617	-3508.71	-3529.36	-3499.16	-3492.54
28.633	-3509.39	-3527.55	-3496.83	-3491.76
28.650	-3510.56	-3526.85	-3493.95	-3492.12
28.667	-3511.77	-3526.48	-3492.16	-3491.78
28.683	-3512.65	-3526.49	-3489.39	-3491.6
28.700	-3512.25	-3526.49	-3485.76	-3490.1
28.717	-3513.35	-3527.3	-3482.24	-3490.81
28.733	-3514.35	-3528.89	-3478.71	-3492.8
28.750	-3514.08	-3527.77	-3474.07	-3493.26
28.767	-3513.98	-3527.82	-3469.63	-3493.07
28.783	-3515.69	-3528.57	-3465.16	-3492.93
28.800	-3516.21	-3528.57	-3459.26	-3493.37
28.817	-3516.42	-3529.02	-3453.57	-3494.55
28.833	-3517.44	-3529.91	-3448.24	-3494.3
28.850	-3517.67	-3529.34	-3443.12	-3493.16
28.867	-3517.67	-3528.22	-3436.79	-3492.01
28.883	-3517.84	-3527.9	-3430.45	-3492.18
28.900	-3517.82	-3527.18	-3424.74	-3491.9
28.917	-3517.49	-3526.17	-3419.44	-3489.28
28.933	-3517.26	-3526.71	-3414.47	-3488.61
28.950	-3516.98	-3526.03	-3410.64	-3485.81
28.967	-3517.15	-3528.35	-3406.78	-3482.83
28.983	-3516.83	-3530.6	-3403.92	-3479.54
29.000	-3516.0	-3530.2	-3401.66	-3478.63
29.017	-3516.83	-3528.67	-3399.64	-3477.12
29.033	-3517.39	-3527.91	-3399.22	-3472.9
29.050	-3517.45	-3529.49	-3399.75	-3469.76
29.067	-3517.16	-3529.09	-3400.4	-3465.43
29.083	-3518.54	-3527.3	-3401.15	-3458.29
29.100	-3518.81	-3527.16	-3403.64	-3452.17
29.117	-3517.38	-3528.79	-3407.03	-3443.29
29.133	-3516.58	-3528.54	-3410.86	-3434.43
29.150	-3517.5	-3529.35	-3415.34	-3423.01
29.167	-3517.96	-3529.23	-3420.19	-3407.83
29.183	-3518.37	-3529.83	-3425.32	-3392.83
29.200	-3518.87	-3528.27	-3430.06	-3373.78
29.217	-3518.62	-3528.54	-3434.7	-3352.24
29.233	-3518.61	-3527.57	-3439.08	-3323.87
29.250	-3518.56	-3527.04	-3443.62	-3291.12
29.267	-3518.76	-3527.8	-3448.93	-3251.29
29.283	-3519.7	-3529.14	-3454.35	-3203.47
29.300	-3520.36	-3529.24	-3458.86	-3147.54
29.317	-3520.71	-3527.21	-3463.91	-3081.1
29.333	-3521.0	-3528.14	-3469.4	-3005.89
29.350	-3521.25	-3529.7	-3473.93	-2916.03
29.367	-3521.28	-3530.6	-3477.48	-2810.72
29.383	-3521.35	-3529.62	-3480.37	-2686.04
29.400	-3521.99	-3529.72	-3483.42	-2542.87
29.417	-3522.78	-3529.47	-3485.26	-2375.79
29.433	-3520.46	-3530.01	-3487.42	-2187.55
29.450	-3519.56	-3529.96	-3491.06	-1961.84
29.467	-3519.95	-3529.17	-3493.42	-1703.27
29.483	-3520.71	-3529.3	-3494.86	-1403.19
29.500	-3521.16	-3529.08	-3496.1	-1063.81
29.517	-3521.39	-3530.35	-3496.67	-665.598
29.533	-3522.23	-3529.88	-3497.21	-212.789
29.550	-3522.25	-3529.72	-3498.43	298.079
29.567	-3521.86	-3528.13	-3499.7	873.561
29.583	-3521.71	-3529.2	-3500.61	1539.06
29.600	-3521.52	-3528.3	-3502.14	2274.76
29.617	-3520.94	-3527.32	-3504.31	3088.63
29.633	-3521.93	-3528.12	-3505.66	4015.54
29.650	-3523.46	-3528.35	-3506.71	5026.48
29.667	-3522.27	-3527.07	-3507.19	6117.31
29.683	-3521.26	-3528.35	-3507.41	7257.69
29.700	-3521.73	-3530.13	-3508.35	8562.64
29.717	-3521.25	-3527.99	-3509.69	9909.26
29.733	-3520.97	-3528.32	-3510.21	11311.6
29.750	-3520.95	-3527.57	-3510.26	12747.3
29.767	-3521.04	-3528.84	-3511.2	14215.8
29.783	-3520.8	-3529.8	-3511.58	15672.7
29.800	-3520.57	-3530.27	-3511.0	17105.0
29.817	-3520.26	-3530.36	-3511.05	18490.3
29.833	-3519.26	-3530.1	-3511.52	19783.3
29.850	-3518.75	-3530.43	-3512.07	20947.7
29.867	-3517.87	-3530.56	-3512.93	21967.1
29.883	-3517.14	-3530.83	-3513.52	22821.1
29.900	-3516.66	-3530.31	-3513.91	23488.0
29.917	-3515.51	-3531.07	-3514.59	23956.8
29.933	-3513.84	-3529.61	-3514.55	24218.0
29.950	-3512.93	-3530.51	-3514.83	24267.2
29.967	-3511.57	-3529.61	-3514.98	24112.5
29.983	-3508.77	-3530.85	-3514.11	23766.0
30.000	-3505.93		-3512.62	23234.8
30.017	-3503.3		-3511.42	22538.2
30.033	-3501.59		-3510.65	21691.5
30.050	-3499.18		-3510.39	20717.1
30.067	-3497.2		-3510.69	19644.3
30.083	-3495.27		-3511.39	18485.3
30.100	-3492.51		-3512.78	16936.0
30.117	-3489.28		-3513.27	15683.2
30.133	-3487.11		-3512.98	14413.8
30.150	-3484.8		-3513.29	13280.9
30.167	-3481.78		-3512.8	11891.8
30.183	-3478.39		-3511.41	10693.7
30.200	-3475.2		-3510.73	9541.81
30.217	-3472.26		-3509.97	8531.38
30.233	-3471.22		-3509.18	7351.95
30.250	-3470.97		-3508.61	6355.13
30.267	-3470.93		-3508.15	5445.36
30.283	-3471.36		-3508.68	4659.51
30.300	-3470.91		-3508.87	3790.61
30.317	-3470.17		-3508.42	3069.54
30.333	-3471.19		-3508.15	2435.77
30.350	-3473.13		-3508.36	1824.99
30.367	-3475.32		-3510.01	1286.83
30.383	-3476.61		-3511.13	801.583
30.400	-3477.71		-3511.26	382.663
30.417	-3478.56		-3510.99	-22.1392
30.433	-3481.42		-3510.56	-375.71
30.450	-3484.16		-3512.06	-689.345
30.467	-3486.95		-3514.1	-957.462
30.483	-3489.45		-3515.87	-1217.36
30.500	-3492.39		-3516.84	-1439.72
30.517	-3494.84		-3517.38	-1640.06
30.533	-3496.62		-3517.8	-1810.31
30.550	-3498.83		-3518.2	-1975.6
30.567	-3502.84		-3518.4	-2119.88
30.583	-3506.05		-3519.27	-2245.22
30.600	-3506.72		-3519.93	-2354.26
30.617	-3507.45		-3519.21	-2460.8
30.633	-3508.54		-3519.18	-2551.63
30.650	-3510.01		-3519.34	-2635.16
30.667	-3511.98		-3518.44	-2706.56
30.683	-3512.97		-3518.29	-2775.07
30.700	-3512.65		-3519.47	-2836.45
30.717	-3514.25		-3519.75	-2891.75
30.733	-3515.92		-3519.66	-2938.88
30.750	-3516.27		-3519.05	-2986.96
30.767	-3517.02		-3518.91	-3027.03
30.783	-3517.91		-3520.63	-3063.12
30.800	-3519.57		-3521.38	-3078.26
30.817	-3522.83		-3521.38	-3078.26
30.833	-3524.18		-3521.38	-3184.16
30.850	-3524.18		-3521.2	-3234.0
30.867	-3524.13		-3520.95	-3234.0
30.883	-3523.36		-3520.93	-3234.0
30.900	-3522.44		-3520.93	-3243.17
30.917	-3522.79		-3520.35	-3258.31
30.933	-3523.32		-3518.97	-3274.58
30.950	-3522.53		-3517.99	-3290.44
30.967	-3522.27		-3517.37	-3305.81
30.983	-3522.63		-3516.76	-3317.51
31.000	-3522.36		-3516.45	-3328.83
31.017	-3522.82		-3516.33	-3339.7
31.033	-3521.76		-3516.67	-3349.83
31.050	-3521.9		-3517.21	-3357.49
31.067	-3522.76		-3518.26	-3366.84
31.083	-3522.55		-3519.35	-3374.95
31.100	-3523.05		-3520.24	-3381.17
31.117	-3523.97		-3520.47	-3389.6
31.133	-3524.24		-3519.93	-3396.98
31.150	-3524.1		-3520.23	-3401.45
31.167	-3523.89		-3520.96	-3407.2
31.183	-3524.19		-3520.44	-3412.36
31.200	-3524.7		-3521.08	-3417.68
31.217	-3524.08		-3522.89	-3422.79
31.233	-3524.83		-3523.59	-3425.97
31.250	-3525.22		-3523.61	-3428.95
31.267	-3524.21		-3524.91	-3434.98
31.283	-3522.62		-3526.01	-3438.08
31.300	-3522.77		-3526.55	-3440.73
31.317	-3523.86		-3529.19	-3442.58
31.333	-3523.78		-3531.92	-3445.78
31.350	-3524.02		-3532.96	-3448.06
31.367	-3523.93		-3534.67	-3450.08
31.383	-3523.48		-3537.79	-3451.91
31.400	-3524.47		-3541.34	-3455.78
31.417	-3525.72		-3543.52	-3458.55
31.433	-3525.41		-3545.42	-3459.16
31.450	-3524.37		-3547.46	-3462.55
31.467	-3525.04		-3549.63	-3463.9
31.483	-3525.81		-3552.29	-3465.13
31.500	-3526.07		-3554.76	-3467.35
31.517	-3525.35		-3557.13	-3470.11
31.533	-3525.68		-3558.87	-3472.12
31.550	-3526.27		-3560.78	-3472.95
31.567	-3526.78		-3562.2	-3473.32
31.583	-3527.01		-3563.28	-3475.47
31.600	-3526.82		-3563.92	-3476.85
31.617	-3526.13		-3563.69	-3476.44
31.633	-3524.98		-3564.36	-3478.03
31.650	-3524.91		-3565.19	-3478.84
31.667	-3525.45		-3565.1	-3479.34
31.683	-3525.16		-3563.82	-3479.88
31.700	-3525.09		-3563.16	-3481.49
31.717	-3525.51		-3562.52	-3482.78
31.733	-3525.87		-3561.25	-3484.66
31.750	-3525.53		-3559.93	-3484.36
31.767	-3524.48		-3558.95	-3484.95
31.783	-3524.75		-3557.16	-3485.58
31.800	-3524.23		-3554.72	-3485.7
31.817	-3523.73		-3553.24	-3487.57
31.833	-3524.64		-3552.2	-3488.26
31.850	-3525.67		-3550.28	-3489.35
31.867	-3526.09		-3548.25	-3488.02
31.883	-3525.96		-3547.79	-3489.96
31.900	-3527.54		-3547.47	-3490.11
31.917	-3528.26		-3546.33
31.933	-3528.56		-3544.39
31.950	-3528.63		-3542.86
31.967	-3528.53		-3542.05
31.983	-3528.04		-3540.4
32.000	-3527.84
32.017	-3527.68
32.033	-3527.39
32.050	-3526.54
32.067	-3526.94
32.083	-3527.98
32.100	-3527.59
32.117	-3526.4
32.133	-3525.41
32.150	-3525.64
32.167	-3526.59
32.183	-3526.94
32.200	-3526.95
32.217	-3526.71
32.233	-3526.56
32.250	-3525.88
32.267	-3526.84
32.283	-3527.38
32.300	-3527.21
32.317	-3526.23
32.333	-3525.03
32.350	-3525.07
32.367	-3526.25
32.383	-3526.64
32.400	-3527.02
