File Path	chrom://pc-9x9lfs2/ChromeleonLocal/Instrument Data/ICS-6000/Sequence/MD18-Full.seq/155.smp/ED_1.channel/ED_1.chm
Channel	ED_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	D-St9
Injection Number	6
Position	BA5
Comment	
Processing Method	Processing
Instrument Method	Starches_Martens et al. 2018
Type	Unknown
Status	Finished
Injection Date	29-1-2020
Injection Time	00:37:52
Injection Volume (µl)	10.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	70.000000
Data Points	8401
Detector	EDet1
Generating Data System	Chromeleon 7.2.9.11323
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	nC
Signal Min.	-1.513650
Signal Max.	362.192705
Channel	ED_1
Driver Name	DC-6000
Channel Type	Evaluation
Min. Step (s)	0.5
Max. Step (s)	0.5
Average Step (s)	0.5

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (nC)
52.791667	0.5	-0.966600
52.800000	0.5	-0.969000
52.808333	0.5	-0.966950
52.816667	0.5	-0.967300
52.825000	0.5	-0.967750
52.833333	0.5	-0.966200
52.841667	0.5	-0.966350
52.850000	0.5	-0.963700
52.858333	0.5	-0.964150
52.866667	0.5	-0.962400
52.875000	0.5	-0.963150
52.883333	0.5	-0.963550
52.891667	0.5	-0.964800
52.900000	0.5	-0.964450
52.908333	0.5	-0.964300
52.916667	0.5	-0.964850
52.925000	0.5	-0.965000
52.933333	0.5	-0.965150
52.941667	0.5	-0.965800
52.950000	0.5	-0.968800
52.958333	0.5	-0.968300
52.966667	0.5	-0.967900
52.975000	0.5	-0.968750
52.983333	0.5	-0.966200
52.991667	0.5	-0.967900
53.000000	0.5	-0.967250
53.008333	0.5	-0.967300
53.016667	0.5	-0.969600
53.025000	0.5	-0.967700
53.033333	0.5	-0.966200
53.041667	0.5	-0.968300
53.050000	0.5	-0.969550
53.058333	0.5	-0.969900
53.066667	0.5	-0.970500
53.075000	0.5	-0.970550
53.083333	0.5	-0.970650
53.091667	0.5	-0.968700
53.100000	0.5	-0.967250
53.108333	0.5	-0.968000
53.116667	0.5	-0.965150
53.125000	0.5	-0.967200
53.133333	0.5	-0.967900
53.141667	0.5	-0.966300
53.150000	0.5	-0.968450
53.158333	0.5	-0.968000
53.166667	0.5	-0.967250
53.175000	0.5	-0.968750
53.183333	0.5	-0.966850
53.191667	0.5	-0.967650
53.200000	0.5	-0.967800
53.208333	0.5	-0.970200
53.216667	0.5	-0.970000
53.225000	0.5	-0.967950
53.233333	0.5	-0.967850
53.241667	0.5	-0.967400
53.250000	0.5	-0.969100
53.258333	0.5	-0.969500
53.266667	0.5	-0.968900
53.275000	0.5	-0.967950
53.283333	0.5	-0.968600
53.291667	0.5	-0.967250
53.300000	0.5	-0.969800
53.308333	0.5	-0.971300
53.316667	0.5	-0.969200
53.325000	0.5	-0.971450
53.333333	0.5	-0.971350
53.341667	0.5	-0.971400
53.350000	0.5	-0.969450
53.358333	0.5	-0.967500
53.366667	0.5	-0.968100
53.375000	0.5	-0.969000
53.383333	0.5	-0.967900
53.391667	0.5	-0.968450
53.400000	0.5	-0.967700
53.408333	0.5	-0.968000
53.416667	0.5	-0.968750
53.425000	0.5	-0.966650
53.433333	0.5	-0.968900
53.441667	0.5	-0.969100
53.450000	0.5	-0.970350
53.458333	0.5	-0.969700
53.466667	0.5	-0.966900
53.475000	0.5	-0.969300
53.483333	0.5	-0.970800
53.491667	0.5	-0.969950
53.500000	0.5	-0.970800
53.508333	0.5	-0.969600
53.516667	0.5	-0.970650
53.525000	0.5	-0.970100
53.533333	0.5	-0.970250
53.541667	0.5	-0.969250
53.550000	0.5	-0.972000
53.558333	0.5	-0.973150
53.566667	0.5	-0.974350
53.575000	0.5	-0.974350
53.583333	0.5	-0.973250
53.591667	0.5	-0.973750
53.600000	0.5	-0.972650
53.608333	0.5	-0.971400
53.616667	0.5	-0.970200
53.625000	0.5	-0.969550
53.633333	0.5	-0.970450
53.641667	0.5	-0.969950
53.650000	0.5	-0.969000
53.658333	0.5	-0.971250
53.666667	0.5	-0.970550
53.675000	0.5	-0.970800
53.683333	0.5	-0.971400
53.691667	0.5	-0.971800
53.700000	0.5	-0.975450
53.708333	0.5	-0.973150
53.716667	0.5	-0.974500
53.725000	0.5	-0.976200
53.733333	0.5	-0.975350
53.741667	0.5	-0.975050
53.750000	0.5	-0.976300
53.758333	0.5	-0.974950
53.766667	0.5	-0.975750
53.775000	0.5	-0.976800
53.783333	0.5	-0.976050
53.791667	0.5	-0.976500
53.800000	0.5	-0.976300
53.808333	0.5	-0.978250
53.816667	0.5	-0.978650
53.825000	0.5	-0.980450
53.833333	0.5	-0.980350
53.841667	0.5	-0.979700
53.850000	0.5	-0.981450
53.858333	0.5	-0.980150
53.866667	0.5	-0.976850
53.875000	0.5	-0.977350
53.883333	0.5	-0.976700
53.891667	0.5	-0.975250
53.900000	0.5	-0.977300
53.908333	0.5	-0.978500
53.916667	0.5	-0.979650
53.925000	0.5	-0.979200
53.933333	0.5	-0.977950
53.941667	0.5	-0.980500
53.950000	0.5	-0.979750
53.958333	0.5	-0.981750
53.966667	0.5	-0.982500
53.975000	0.5	-0.982500
53.983333	0.5	-0.982850
53.991667	0.5	-0.983500
54.000000	0.5	-0.983900
54.008333	0.5	-0.983650
54.016667	0.5	-0.984350
54.025000	0.5	-0.985000
54.033333	0.5	-0.986150
54.041667	0.5	-0.986650
54.050000	0.5	-0.986250
54.058333	0.5	-0.985300
54.066667	0.5	-0.987800
54.075000	0.5	-0.988350
54.083333	0.5	-0.988600
54.091667	0.5	-0.988000
54.100000	0.5	-0.988000
54.108333	0.5	-0.990350
54.116667	0.5	-0.987650
54.125000	0.5	-0.987550
54.133333	0.5	-0.987300
54.141667	0.5	-0.984650
54.150000	0.5	-0.985450
54.158333	0.5	-0.986800
54.166667	0.5	-0.988250
54.175000	0.5	-0.987900
54.183333	0.5	-0.989000
54.191667	0.5	-0.989000
54.200000	0.5	-0.988650
54.208333	0.5	-0.990450
54.216667	0.5	-0.989900
54.225000	0.5	-0.989200
54.233333	0.5	-0.989550
54.241667	0.5	-0.989450
54.250000	0.5	-0.989650
54.258333	0.5	-0.991100
54.266667	0.5	-0.992550
54.275000	0.5	-0.992550
54.283333	0.5	-0.993700
54.291667	0.5	-0.994000
54.300000	0.5	-0.993100
54.308333	0.5	-0.992400
54.316667	0.5	-0.994400
54.325000	0.5	-0.996150
54.333333	0.5	-0.996100
54.341667	0.5	-0.996700
54.350000	0.5	-0.996450
54.358333	0.5	-0.996250
54.366667	0.5	-0.995100
54.375000	0.5	-0.993900
54.383333	0.5	-0.993750
54.391667	0.5	-0.994550
54.400000	0.5	-0.993650
54.408333	0.5	-0.995000
54.416667	0.5	-0.995750
54.425000	0.5	-0.995250
54.433333	0.5	-0.996800
54.441667	0.5	-0.996550
54.450000	0.5	-0.997800
54.458333	0.5	-0.998150
54.466667	0.5	-0.997450
54.475000	0.5	-0.999600
54.483333	0.5	-0.999800
54.491667	0.5	-0.998800
54.500000	0.5	-1.002700
54.508333	0.5	-1.001950
54.516667	0.5	-1.001800
54.525000	0.5	-1.000600
54.533333	0.5	-1.002700
54.541667	0.5	-1.002300
54.550000	0.5	-1.005200
54.558333	0.5	-1.004150
54.566667	0.5	-1.000800
54.575000	0.5	-1.002950
54.583333	0.5	-1.004200
54.591667	0.5	-1.004050
54.600000	0.5	-1.003350
54.608333	0.5	-1.004500
54.616667	0.5	-1.005900
54.625000	0.5	-1.004200
54.633333	0.5	-1.004100
54.641667	0.5	-1.001850
54.650000	0.5	-0.999900
54.658333	0.5	-1.001400
54.666667	0.5	-1.001550
54.675000	0.5	-1.002850
54.683333	0.5	-1.002250
54.691667	0.5	-1.001950
54.700000	0.5	-1.004700
54.708333	0.5	-1.004300
54.716667	0.5	-1.004000
54.725000	0.5	-1.005450
54.733333	0.5	-1.005050
54.741667	0.5	-1.009750
54.750000	0.5	-1.011300
54.758333	0.5	-1.011050
54.766667	0.5	-1.007950
54.775000	0.5	-1.009500
54.783333	0.5	-1.010450
54.791667	0.5	-1.012300
54.800000	0.5	-1.011500
54.808333	0.5	-1.010900
54.816667	0.5	-1.009900
54.825000	0.5	-1.010000
54.833333	0.5	-1.011250
54.841667	0.5	-1.014300
54.850000	0.5	-1.012150
54.858333	0.5	-1.013100
54.866667	0.5	-1.013450
54.875000	0.5	-1.013000
54.883333	0.5	-1.012000
54.891667	0.5	-1.010500
54.900000	0.5	-1.010100
54.908333	0.5	-1.010200
54.916667	0.5	-1.010100
54.925000	0.5	-1.010650
54.933333	0.5	-1.011350
54.941667	0.5	-1.014400
54.950000	0.5	-1.011850
54.958333	0.5	-1.010450
54.966667	0.5	-1.013300
54.975000	0.5	-1.013950
54.983333	0.5	-1.013700
54.991667	0.5	-1.016150
55.000000	0.5	-1.014600
55.008333	0.5	-1.015800
55.016667	0.5	-1.015250
55.025000	0.5	-1.017500
55.033333	0.5	-1.018450
55.041667	0.5	-1.017550
55.050000	0.5	-1.019000
55.058333	0.5	-1.020200
55.066667	0.5	-1.017800
55.075000	0.5	-1.016850
55.083333	0.5	-1.018500
55.091667	0.5	-1.019450
55.100000	0.5	-1.021800
55.108333	0.5	-1.019350
55.116667	0.5	-1.021850
55.125000	0.5	-1.021800
55.133333	0.5	-1.021550
55.141667	0.5	-1.019850
55.150000	0.5	-1.020450
55.158333	0.5	-1.019200
55.166667	0.5	-1.019250
55.175000	0.5	-1.020450
55.183333	0.5	-1.019750
55.191667	0.5	-1.021550
55.200000	0.5	-1.021150
55.208333	0.5	-1.021150
55.216667	0.5	-1.021100
55.225000	0.5	-1.023600
55.233333	0.5	-1.024350
55.241667	0.5	-1.024450
55.250000	0.5	-1.023800
55.258333	0.5	-1.025300
55.266667	0.5	-1.025550
55.275000	0.5	-1.027050
55.283333	0.5	-1.027200
55.291667	0.5	-1.029550
55.300000	0.5	-1.030000
55.308333	0.5	-1.029500
55.316667	0.5	-1.029300
55.325000	0.5	-1.030400
55.333333	0.5	-1.028150
55.341667	0.5	-1.031100
55.350000	0.5	-1.033000
55.358333	0.5	-1.031650
55.366667	0.5	-1.033250
55.375000	0.5	-1.032550
55.383333	0.5	-1.034500
55.391667	0.5	-1.030500
55.400000	0.5	-1.032100
55.408333	0.5	-1.030200
55.416667	0.5	-1.030800
55.425000	0.5	-1.030600
55.433333	0.5	-1.032050
55.441667	0.5	-1.031800
55.450000	0.5	-1.034000
55.458333	0.5	-1.033250
55.466667	0.5	-1.034800
55.475000	0.5	-1.034900
55.483333	0.5	-1.034000
55.491667	0.5	-1.037950
55.500000	0.5	-1.036800
55.508333	0.5	-1.035550
55.516667	0.5	-1.036050
55.525000	0.5	-1.038200
55.533333	0.5	-1.039400
55.541667	0.5	-1.038800
55.550000	0.5	-1.040400
55.558333	0.5	-1.041000
55.566667	0.5	-1.043350
55.575000	0.5	-1.041200
55.583333	0.5	-1.041800
55.591667	0.5	-1.042350
55.600000	0.5	-1.044050
55.608333	0.5	-1.046150
55.616667	0.5	-1.046250
55.625000	0.5	-1.045300
55.633333	0.5	-1.046150
55.641667	0.5	-1.047100
55.650000	0.5	-1.046900
55.658333	0.5	-1.045150
55.666667	0.5	-1.045150
55.675000	0.5	-1.045600
55.683333	0.5	-1.046200
55.691667	0.5	-1.046700
55.700000	0.5	-1.047300
55.708333	0.5	-1.047850
55.716667	0.5	-1.048000
55.725000	0.5	-1.046050
55.733333	0.5	-1.049500
55.741667	0.5	-1.050350
55.750000	0.5	-1.050300
55.758333	0.5	-1.052750
55.766667	0.5	-1.054450
55.775000	0.5	-1.054150
55.783333	0.5	-1.054150
55.791667	0.5	-1.053900
55.800000	0.5	-1.056850
55.808333	0.5	-1.056700
55.816667	0.5	-1.056250
55.825000	0.5	-1.056800
55.833333	0.5	-1.057250
55.841667	0.5	-1.056000
55.850000	0.5	-1.056700
55.858333	0.5	-1.059750
55.866667	0.5	-1.059050
55.875000	0.5	-1.061500
55.883333	0.5	-1.060200
55.891667	0.5	-1.061550
55.900000	0.5	-1.061250
55.908333	0.5	-1.059800
55.916667	0.5	-1.059750
55.925000	0.5	-1.061500
55.933333	0.5	-1.059500
55.941667	0.5	-1.059900
55.950000	0.5	-1.060800
55.958333	0.5	-1.060200
55.966667	0.5	-1.061900
55.975000	0.5	-1.060150
55.983333	0.5	-1.062250
55.991667	0.5	-1.063450
56.000000	0.5	-1.064950
56.008333	0.5	-1.063650
56.016667	0.5	-1.064950
56.025000	0.5	-1.065850
56.033333	0.5	-1.065950
56.041667	0.5	-1.065650
