File Path	chrom://pc-9x9lfs2/ChromeleonLocal/Instrument Data/ICS-6000/Sequence/MD18-Full.seq/133.smp/ED_1.channel/ED_1.chm
Channel	ED_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	D-St8
Injection Number	35
Position	BA4
Comment	
Processing Method	Processing
Instrument Method	Starches_Martens et al. 2018
Type	Unknown
Status	Finished
Injection Date	30-1-2020
Injection Time	19:29:15
Injection Volume (µl)	10.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	70.000000
Data Points	8401
Detector	EDet1
Generating Data System	Chromeleon 7.2.9.11323
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	nC
Signal Min.	-2.500600
Signal Max.	973.672265
Channel	ED_1
Driver Name	DC-6000
Channel Type	Evaluation
Min. Step (s)	0.5
Max. Step (s)	0.5
Average Step (s)	0.5

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (nC)
35.616667	0.5	-1.249050
35.625000	0.5	-1.249400
35.633333	0.5	-1.250050
35.641667	0.5	-1.248850
35.650000	0.5	-1.247450
35.658333	0.5	-1.245950
35.666667	0.5	-1.246300
35.675000	0.5	-1.245800
35.683333	0.5	-1.246350
35.691667	0.5	-1.248250
35.700000	0.5	-1.248400
35.708333	0.5	-1.248750
35.716667	0.5	-1.248050
35.725000	0.5	-1.248700
35.733333	0.5	-1.249250
35.741667	0.5	-1.250050
35.750000	0.5	-1.253750
35.758333	0.5	-1.255250
35.766667	0.5	-1.255400
35.775000	0.5	-1.254300
35.783333	0.5	-1.253350
35.791667	0.5	-1.255000
35.800000	0.5	-1.254900
35.808333	0.5	-1.254550
35.816667	0.5	-1.254700
35.825000	0.5	-1.254750
35.833333	0.5	-1.255200
35.841667	0.5	-1.252150
35.850000	0.5	-1.253650
35.858333	0.5	-1.256950
35.866667	0.5	-1.254600
35.875000	0.5	-1.256800
35.883333	0.5	-1.255200
35.891667	0.5	-1.256900
35.900000	0.5	-1.254400
35.908333	0.5	-1.254550
35.916667	0.5	-1.256600
35.925000	0.5	-1.255250
35.933333	0.5	-1.253750
35.941667	0.5	-1.253950
35.950000	0.5	-1.255450
35.958333	0.5	-1.255900
35.966667	0.5	-1.256350
35.975000	0.5	-1.255650
35.983333	0.5	-1.257000
35.991667	0.5	-1.257100
36.000000	0.5	-1.258100
36.008333	0.5	-1.259300
36.016667	0.5	-1.258550
36.025000	0.5	-1.258950
36.033333	0.5	-1.259500
36.041667	0.5	-1.261050
36.050000	0.5	-1.260900
36.058333	0.5	-1.261350
36.066667	0.5	-1.261400
36.075000	0.5	-1.262100
36.083333	0.5	-1.261750
36.091667	0.5	-1.260750
36.100000	0.5	-1.259100
36.108333	0.5	-1.261350
36.116667	0.5	-1.264500
36.125000	0.5	-1.264500
36.133333	0.5	-1.265900
36.141667	0.5	-1.264700
36.150000	0.5	-1.267000
36.158333	0.5	-1.265150
36.166667	0.5	-1.263700
36.175000	0.5	-1.262900
36.183333	0.5	-1.263900
36.191667	0.5	-1.265050
36.200000	0.5	-1.263900
36.208333	0.5	-1.264600
36.216667	0.5	-1.265000
36.225000	0.5	-1.266050
36.233333	0.5	-1.265050
36.241667	0.5	-1.266100
36.250000	0.5	-1.267150
36.258333	0.5	-1.268050
36.266667	0.5	-1.270350
36.275000	0.5	-1.269650
36.283333	0.5	-1.270550
36.291667	0.5	-1.271100
36.300000	0.5	-1.269750
36.308333	0.5	-1.269350
36.316667	0.5	-1.267600
36.325000	0.5	-1.267300
36.333333	0.5	-1.267550
36.341667	0.5	-1.266100
36.350000	0.5	-1.266000
36.358333	0.5	-1.265550
36.366667	0.5	-1.267250
36.375000	0.5	-1.266350
36.383333	0.5	-1.265000
36.391667	0.5	-1.263950
36.400000	0.5	-1.264600
36.408333	0.5	-1.262450
36.416667	0.5	-1.259450
36.425000	0.5	-1.257350
36.433333	0.5	-1.256500
36.441667	0.5	-1.254700
36.450000	0.5	-1.254650
36.458333	0.5	-1.252950
36.466667	0.5	-1.251000
36.475000	0.5	-1.248900
36.483333	0.5	-1.246550
36.491667	0.5	-1.247350
36.500000	0.5	-1.245250
36.508333	0.5	-1.244650
36.516667	0.5	-1.242950
36.525000	0.5	-1.241150
36.533333	0.5	-1.241000
36.541667	0.5	-1.240100
36.550000	0.5	-1.236500
36.558333	0.5	-1.234000
36.566667	0.5	-1.231150
36.575000	0.5	-1.229950
36.583333	0.5	-1.228500
36.591667	0.5	-1.225300
36.600000	0.5	-1.221600
36.608333	0.5	-1.221050
36.616667	0.5	-1.219450
36.625000	0.5	-1.219000
36.633333	0.5	-1.218750
36.641667	0.5	-1.216350
36.650000	0.5	-1.214600
36.658333	0.5	-1.213200
36.666667	0.5	-1.210100
36.675000	0.5	-1.208400
36.683333	0.5	-1.205600
36.691667	0.5	-1.205900
36.700000	0.5	-1.204600
36.708333	0.5	-1.204200
36.716667	0.5	-1.206100
36.725000	0.5	-1.203400
36.733333	0.5	-1.204100
36.741667	0.5	-1.203000
36.750000	0.5	-1.203800
36.758333	0.5	-1.205750
36.766667	0.5	-1.206100
36.775000	0.5	-1.208500
36.783333	0.5	-1.210950
36.791667	0.5	-1.211550
36.800000	0.5	-1.212550
36.808333	0.5	-1.211800
36.816667	0.5	-1.214100
36.825000	0.5	-1.215250
36.833333	0.5	-1.214950
36.841667	0.5	-1.216400
36.850000	0.5	-1.216450
36.858333	0.5	-1.217450
36.866667	0.5	-1.216200
36.875000	0.5	-1.221000
36.883333	0.5	-1.223900
36.891667	0.5	-1.224800
36.900000	0.5	-1.227750
36.908333	0.5	-1.228450
36.916667	0.5	-1.230500
36.925000	0.5	-1.228950
36.933333	0.5	-1.230550
36.941667	0.5	-1.233800
36.950000	0.5	-1.234800
36.958333	0.5	-1.235250
36.966667	0.5	-1.237750
36.975000	0.5	-1.241700
36.983333	0.5	-1.243800
36.991667	0.5	-1.243750
37.000000	0.5	-1.247350
37.008333	0.5	-1.247000
37.016667	0.5	-1.250050
37.025000	0.5	-1.252850
37.033333	0.5	-1.254300
37.041667	0.5	-1.256850
37.050000	0.5	-1.258300
37.058333	0.5	-1.261050
37.066667	0.5	-1.262250
37.075000	0.5	-1.263050
37.083333	0.5	-1.265100
37.091667	0.5	-1.265850
37.100000	0.5	-1.268300
37.108333	0.5	-1.270250
37.116667	0.5	-1.269600
37.125000	0.5	-1.270450
37.133333	0.5	-1.275950
37.141667	0.5	-1.277000
37.150000	0.5	-1.278450
37.158333	0.5	-1.279200
37.166667	0.5	-1.282600
37.175000	0.5	-1.282700
37.183333	0.5	-1.282300
37.191667	0.5	-1.282550
37.200000	0.5	-1.284800
37.208333	0.5	-1.284300
37.216667	0.5	-1.285500
37.225000	0.5	-1.287300
37.233333	0.5	-1.288000
37.241667	0.5	-1.291000
37.250000	0.5	-1.288850
37.258333	0.5	-1.290000
37.266667	0.5	-1.292250
37.275000	0.5	-1.292850
37.283333	0.5	-1.294900
37.291667	0.5	-1.295800
37.300000	0.5	-1.294650
37.308333	0.5	-1.296850
37.316667	0.5	-1.298650
37.325000	0.5	-1.297000
37.333333	0.5	-1.298050
37.341667	0.5	-1.299350
37.350000	0.5	-1.300200
37.358333	0.5	-1.300850
37.366667	0.5	-1.302050
37.375000	0.5	-1.300050
37.383333	0.5	-1.300950
37.391667	0.5	-1.304800
37.400000	0.5	-1.303850
37.408333	0.5	-1.305950
37.416667	0.5	-1.305200
37.425000	0.5	-1.306700
37.433333	0.5	-1.306750
37.441667	0.5	-1.305500
37.450000	0.5	-1.304500
37.458333	0.5	-1.304350
37.466667	0.5	-1.304250
37.475000	0.5	-1.305600
37.483333	0.5	-1.305600
37.491667	0.5	-1.306250
37.500000	0.5	-1.306850
37.508333	0.5	-1.308950
37.516667	0.5	-1.308550
37.525000	0.5	-1.309300
37.533333	0.5	-1.310300
37.541667	0.5	-1.309800
37.550000	0.5	-1.309400
37.558333	0.5	-1.312600
37.566667	0.5	-1.311700
37.575000	0.5	-1.310750
37.583333	0.5	-1.311350
37.591667	0.5	-1.312800
37.600000	0.5	-1.314000
37.608333	0.5	-1.314500
37.616667	0.5	-1.312450
37.625000	0.5	-1.313750
37.633333	0.5	-1.311800
37.641667	0.5	-1.314200
37.650000	0.5	-1.315750
37.658333	0.5	-1.315650
37.666667	0.5	-1.315500
37.675000	0.5	-1.317350
37.683333	0.5	-1.316050
37.691667	0.5	-1.315850
37.700000	0.5	-1.313750
37.708333	0.5	-1.315500
37.716667	0.5	-1.313950
37.725000	0.5	-1.314450
37.733333	0.5	-1.314800
37.741667	0.5	-1.315800
37.750000	0.5	-1.316250
37.758333	0.5	-1.317100
37.766667	0.5	-1.315450
37.775000	0.5	-1.316400
37.783333	0.5	-1.317750
37.791667	0.5	-1.317300
37.800000	0.5	-1.321850
37.808333	0.5	-1.321900
37.816667	0.5	-1.322050
37.825000	0.5	-1.322600
37.833333	0.5	-1.323750
37.841667	0.5	-1.324450
37.850000	0.5	-1.323150
37.858333	0.5	-1.322650
37.866667	0.5	-1.323950
37.875000	0.5	-1.324700
37.883333	0.5	-1.323900
37.891667	0.5	-1.323050
37.900000	0.5	-1.326000
37.908333	0.5	-1.325950
37.916667	0.5	-1.326700
37.925000	0.5	-1.326750
37.933333	0.5	-1.326350
37.941667	0.5	-1.326650
37.950000	0.5	-1.323050
37.958333	0.5	-1.325150
37.966667	0.5	-1.325350
37.975000	0.5	-1.324550
37.983333	0.5	-1.326200
37.991667	0.5	-1.325250
38.000000	0.5	-1.327250
38.008333	0.5	-1.325750
38.016667	0.5	-1.327350
38.025000	0.5	-1.328400
38.033333	0.5	-1.327950
38.041667	0.5	-1.329900
38.050000	0.5	-1.330050
38.058333	0.5	-1.330450
38.066667	0.5	-1.332650
38.075000	0.5	-1.331950
38.083333	0.5	-1.333250
38.091667	0.5	-1.332950
38.100000	0.5	-1.333500
38.108333	0.5	-1.333700
38.116667	0.5	-1.334000
38.125000	0.5	-1.334100
38.133333	0.5	-1.334000
38.141667	0.5	-1.332500
38.150000	0.5	-1.334050
38.158333	0.5	-1.336550
38.166667	0.5	-1.335950
38.175000	0.5	-1.337150
38.183333	0.5	-1.336350
38.191667	0.5	-1.337250
38.200000	0.5	-1.335200
38.208333	0.5	-1.335350
38.216667	0.5	-1.335100
38.225000	0.5	-1.335700
38.233333	0.5	-1.333650
38.241667	0.5	-1.335200
38.250000	0.5	-1.335200
38.258333	0.5	-1.336750
38.266667	0.5	-1.338000
38.275000	0.5	-1.336150
38.283333	0.5	-1.335200
38.291667	0.5	-1.337150
38.300000	0.5	-1.337200
38.308333	0.5	-1.337950
38.316667	0.5	-1.335500
38.325000	0.5	-1.336800
38.333333	0.5	-1.337450
38.341667	0.5	-1.337050
38.350000	0.5	-1.337950
38.358333	0.5	-1.337000
38.366667	0.5	-1.337350
38.375000	0.5	-1.339650
38.383333	0.5	-1.338700
38.391667	0.5	-1.339050
38.400000	0.5	-1.336450
38.408333	0.5	-1.340150
38.416667	0.5	-1.340700
38.425000	0.5	-1.342050
38.433333	0.5	-1.341400
38.441667	0.5	-1.341350
38.450000	0.5	-1.341900
38.458333	0.5	-1.339200
38.466667	0.5	-1.338850
38.475000	0.5	-1.339850
38.483333	0.5	-1.338800
38.491667	0.5	-1.338700
38.500000	0.5	-1.339250
38.508333	0.5	-1.339300
38.516667	0.5	-1.340000
38.525000	0.5	-1.339700
38.533333	0.5	-1.340600
38.541667	0.5	-1.340400
38.550000	0.5	-1.341800
38.558333	0.5	-1.342950
38.566667	0.5	-1.343150
38.575000	0.5	-1.346200
38.583333	0.5	-1.345950
38.591667	0.5	-1.344100
38.600000	0.5	-1.343500
38.608333	0.5	-1.344050
38.616667	0.5	-1.344850
38.625000	0.5	-1.345750
38.633333	0.5	-1.345350
38.641667	0.5	-1.343950
38.650000	0.5	-1.344350
38.658333	0.5	-1.343300
38.666667	0.5	-1.343050
38.675000	0.5	-1.347100
38.683333	0.5	-1.345650
38.691667	0.5	-1.346050
38.700000	0.5	-1.345650
38.708333	0.5	-1.346950
38.716667	0.5	-1.344650
38.725000	0.5	-1.343050
38.733333	0.5	-1.345200
38.741667	0.5	-1.344400
38.750000	0.5	-1.345050
38.758333	0.5	-1.344000
38.766667	0.5	-1.345100
38.775000	0.5	-1.346700
38.783333	0.5	-1.345850
38.791667	0.5	-1.345600
38.800000	0.5	-1.346600
38.808333	0.5	-1.345100
38.816667	0.5	-1.346200
38.825000	0.5	-1.347300
38.833333	0.5	-1.345150
38.841667	0.5	-1.345150
38.850000	0.5	-1.345550
38.858333	0.5	-1.345500
38.866667	0.5	-1.347400
38.875000	0.5	-1.347050
38.883333	0.5	-1.347450
38.891667	0.5	-1.347600
38.900000	0.5	-1.346700
38.908333	0.5	-1.346050
38.916667	0.5	-1.347250
38.925000	0.5	-1.349350
38.933333	0.5	-1.348650
38.941667	0.5	-1.349800
38.950000	0.5	-1.350550
38.958333	0.5	-1.348700
38.966667	0.5	-1.351150
38.975000	0.5	-1.347350
38.983333	0.5	-1.348150
38.991667	0.5	-1.347250
39.000000	0.5	-1.348450
39.008333	0.5	-1.347950
39.016667	0.5	-1.349800
39.025000	0.5	-1.350550
39.033333	0.5	-1.348650
39.041667	0.5	-1.349700
39.050000	0.5	-1.349450
39.058333	0.5	-1.350700
39.066667	0.5	-1.352800
39.075000	0.5	-1.351450
39.083333	0.5	-1.352350
39.091667	0.5	-1.351950
39.100000	0.5	-1.353700
39.108333	0.5	-1.354500
39.116667	0.5	-1.353650
39.125000	0.5	-1.356700
39.133333	0.5	-1.355800
39.141667	0.5	-1.357000
39.150000	0.5	-1.356700
39.158333	0.5	-1.356350
39.166667	0.5	-1.353350
39.175000	0.5	-1.355300
39.183333	0.5	-1.358400
39.191667	0.5	-1.358100
39.200000	0.5	-1.357050
39.208333	0.5	-1.357500
39.216667	0.5	-1.358750
39.225000	0.5	-1.357700
39.233333	0.5	-1.357050
39.241667	0.5	-1.356100
39.250000	0.5	-1.356800
39.258333	0.5	-1.356550
39.266667	0.5	-1.357850
39.275000	0.5	-1.358200
39.283333	0.5	-1.356900
39.291667	0.5	-1.358850
39.300000	0.5	-1.358150
39.308333	0.5	-1.358200
39.316667	0.5	-1.359700
39.325000	0.5	-1.361450
39.333333	0.5	-1.362100
39.341667	0.5	-1.361750
39.350000	0.5	-1.361050
39.358333	0.5	-1.362350
39.366667	0.5	-1.363750
39.375000	0.5	-1.362900
39.383333	0.5	-1.362800
39.391667	0.5	-1.363750
39.400000	0.5	-1.364650
39.408333	0.5	-1.364650
39.416667	0.5	-1.362150
39.425000	0.5	-1.361400
39.433333	0.5	-1.363900
39.441667	0.5	-1.365300
39.450000	0.5	-1.364800
39.458333	0.5	-1.365600
39.466667	0.5	-1.363950
39.475000	0.5	-1.365100
39.483333	0.5	-1.363400
39.491667	0.5	-1.361750
39.500000	0.5	-1.361600
39.508333	0.5	-1.360450
39.516667	0.5	-1.361250
39.525000	0.5	-1.358800
39.533333	0.5	-1.361900
39.541667	0.5	-1.360950
39.550000	0.5	-1.360050
39.558333	0.5	-1.360200
39.566667	0.5	-1.357900
39.575000	0.5	-1.358400
39.583333	0.5	-1.358450
39.591667	0.5	-1.358300
39.600000	0.5	-1.358050
39.608333	0.5	-1.359350
39.616667	0.5	-1.355600
39.625000	0.5	-1.355150
39.633333	0.5	-1.354950
39.641667	0.5	-1.354750
39.650000	0.5	-1.354050
39.658333	0.5	-1.353800
39.666667	0.5	-1.350750
39.675000	0.5	-1.349350
39.683333	0.5	-1.347050
39.691667	0.5	-1.349050
39.700000	0.5	-1.349750
39.708333	0.5	-1.347900
39.716667	0.5	-1.349300
39.725000	0.5	-1.346450
39.733333	0.5	-1.347900
39.741667	0.5	-1.344250
39.750000	0.5	-1.343650
39.758333	0.5	-1.343350
39.766667	0.5	-1.342750
39.775000	0.5	-1.341200
39.783333	0.5	-1.341950
39.791667	0.5	-1.341950
39.800000	0.5	-1.342400
39.808333	0.5	-1.342450
39.816667	0.5	-1.341100
39.825000	0.5	-1.343400
39.833333	0.5	-1.343250
39.841667	0.5	-1.343450
39.850000	0.5	-1.345100
39.858333	0.5	-1.342900
39.866667	0.5	-1.344850
39.875000	0.5	-1.345100
39.883333	0.5	-1.346900
39.891667	0.5	-1.347900
39.900000	0.5	-1.348150
39.908333	0.5	-1.349450
39.916667	0.5	-1.351200
39.925000	0.5	-1.351800
39.933333	0.5	-1.348700
39.941667	0.5	-1.351350
39.950000	0.5	-1.356750
39.958333	0.5	-1.355400
39.966667	0.5	-1.358350
39.975000	0.5	-1.358050
39.983333	0.5	-1.360750
39.991667	0.5	-1.360550
40.000000	0.5	-1.361350
40.008333	0.5	-1.361150
40.016667	0.5	-1.362150
40.025000	0.5	-1.364150
40.033333	0.5	-1.365350
40.041667	0.5	-1.365700
40.050000	0.5	-1.369800
40.058333	0.5	-1.369500
40.066667	0.5	-1.370500
40.075000	0.5	-1.371900
40.083333	0.5	-1.373450
40.091667	0.5	-1.374800
40.100000	0.5	-1.376650
40.108333	0.5	-1.377700
40.116667	0.5	-1.379550
40.125000	0.5	-1.380650
40.133333	0.5	-1.381100
40.141667	0.5	-1.382100
40.150000	0.5	-1.383350
40.158333	0.5	-1.382950
40.166667	0.5	-1.385050
40.175000	0.5	-1.384700
40.183333	0.5	-1.386200
40.191667	0.5	-1.384900
40.200000	0.5	-1.388100
40.208333	0.5	-1.389250
40.216667	0.5	-1.389650
40.225000	0.5	-1.390950
40.233333	0.5	-1.392150
40.241667	0.5	-1.392450
40.250000	0.5	-1.391350
40.258333	0.5	-1.389800
40.266667	0.5	-1.390400
40.275000	0.5	-1.390600
40.283333	0.5	-1.390350
40.291667	0.5	-1.391050
40.300000	0.5	-1.392900
40.308333	0.5	-1.393800
40.316667	0.5	-1.395200
40.325000	0.5	-1.393550
40.333333	0.5	-1.395150
40.341667	0.5	-1.395250
40.350000	0.5	-1.396600
40.358333	0.5	-1.397250
40.366667	0.5	-1.397650
40.375000	0.5	-1.398350
40.383333	0.5	-1.397900
40.391667	0.5	-1.399750
40.400000	0.5	-1.399550
40.408333	0.5	-1.398650
40.416667	0.5	-1.400050
40.425000	0.5	-1.400050
40.433333	0.5	-1.398600
40.441667	0.5	-1.399100
40.450000	0.5	-1.398750
40.458333	0.5	-1.401950
40.466667	0.5	-1.402150
40.475000	0.5	-1.402550
40.483333	0.5	-1.402850
40.491667	0.5	-1.403000
40.500000	0.5	-1.402150
40.508333	0.5	-1.400800
40.516667	0.5	-1.401400
40.525000	0.5	-1.400750
40.533333	0.5	-1.400650
40.541667	0.5	-1.401250
40.550000	0.5	-1.402000
40.558333	0.5	-1.402450
40.566667	0.5	-1.403700
40.575000	0.5	-1.403600
40.583333	0.5	-1.404200
40.591667	0.5	-1.402750
40.600000	0.5	-1.405000
40.608333	0.5	-1.405550
40.616667	0.5	-1.407750
40.625000	0.5	-1.407200
40.633333	0.5	-1.408500
40.641667	0.5	-1.406050
40.650000	0.5	-1.405550
40.658333	0.5	-1.407650
40.666667	0.5	-1.407800
40.675000	0.5	-1.408050
40.683333	0.5	-1.405950
40.691667	0.5	-1.407200
40.700000	0.5	-1.406700
40.708333	0.5	-1.408100
40.716667	0.5	-1.410650
40.725000	0.5	-1.411350
40.733333	0.5	-1.410650
40.741667	0.5	-1.410250
40.750000	0.5	-1.410350
40.758333	0.5	-1.410750
40.766667	0.5	-1.409200
40.775000	0.5	-1.409350
40.783333	0.5	-1.410400
40.791667	0.5	-1.409100
40.800000	0.5	-1.409800
40.808333	0.5	-1.410000
40.816667	0.5	-1.410050
40.825000	0.5	-1.410000
40.833333	0.5	-1.411050
40.841667	0.5	-1.410350
40.850000	0.5	-1.411350
40.858333	0.5	-1.412000
40.866667	0.5	-1.413200
40.875000	0.5	-1.412600
40.883333	0.5	-1.411350
40.891667	0.5	-1.412150
40.900000	0.5	-1.413200
40.908333	0.5	-1.414400
40.916667	0.5	-1.415150
40.925000	0.5	-1.414150
40.933333	0.5	-1.414250
40.941667	0.5	-1.415150
40.950000	0.5	-1.415750
40.958333	0.5	-1.413850
40.966667	0.5	-1.416650
40.975000	0.5	-1.417500
40.983333	0.5	-1.418000
40.991667	0.5	-1.417700
41.000000	0.5	-1.416850
41.008333	0.5	-1.418550
41.016667	0.5	-1.415900
41.025000	0.5	-1.415100
41.033333	0.5	-1.416250
41.041667	0.5	-1.414900
41.050000	0.5	-1.414850
41.058333	0.5	-1.415850
41.066667	0.5	-1.417450
41.075000	0.5	-1.418600
41.083333	0.5	-1.418000
41.091667	0.5	-1.418350
41.100000	0.5	-1.417850
41.108333	0.5	-1.418900
41.116667	0.5	-1.421300
41.125000	0.5	-1.418800
41.133333	0.5	-1.422950
41.141667	0.5	-1.422600
41.150000	0.5	-1.422950
41.158333	0.5	-1.423650
41.166667	0.5	-1.422550
41.175000	0.5	-1.423800
41.183333	0.5	-1.424550
41.191667	0.5	-1.423950
41.200000	0.5	-1.424550
41.208333	0.5	-1.422550
41.216667	0.5	-1.422350
41.225000	0.5	-1.424250
41.233333	0.5	-1.424700
41.241667	0.5	-1.425300
41.250000	0.5	-1.424100
41.258333	0.5	-1.423800
41.266667	0.5	-1.426000
41.275000	0.5	-1.425100
41.283333	0.5	-1.422600
41.291667	0.5	-1.422550
41.300000	0.5	-1.423700
41.308333	0.5	-1.422900
41.316667	0.5	-1.423450
41.325000	0.5	-1.425900
41.333333	0.5	-1.424400
41.341667	0.5	-1.425350
41.350000	0.5	-1.424900
41.358333	0.5	-1.425350
41.366667	0.5	-1.426050
41.375000	0.5	-1.427350
41.383333	0.5	-1.425700
41.391667	0.5	-1.426550
41.400000	0.5	-1.426750
41.408333	0.5	-1.426400
41.416667	0.5	-1.427200
41.425000	0.5	-1.427650
41.433333	0.5	-1.428700
41.441667	0.5	-1.428750
41.450000	0.5	-1.429200
41.458333	0.5	-1.428550
41.466667	0.5	-1.427400
41.475000	0.5	-1.427500
41.483333	0.5	-1.430800
41.491667	0.5	-1.431850
41.500000	0.5	-1.430900
41.508333	0.5	-1.432750
41.516667	0.5	-1.430900
41.525000	0.5	-1.432000
41.533333	0.5	-1.429500
41.541667	0.5	-1.429600
41.550000	0.5	-1.428300
41.558333	0.5	-1.429950
41.566667	0.5	-1.430700
41.575000	0.5	-1.431850
41.583333	0.5	-1.430450
41.591667	0.5	-1.430850
41.600000	0.5	-1.433350
41.608333	0.5	-1.433250
41.616667	0.5	-1.431650
41.625000	0.5	-1.433150
41.633333	0.5	-1.433200
41.641667	0.5	-1.432100
41.650000	0.5	-1.430550
41.658333	0.5	-1.431700
41.666667	0.5	-1.432150
41.675000	0.5	-1.431750
41.683333	0.5	-1.434450
41.691667	0.5	-1.435900
41.700000	0.5	-1.435350
41.708333	0.5	-1.434750
41.716667	0.5	-1.434750
41.725000	0.5	-1.434250
41.733333	0.5	-1.436350
41.741667	0.5	-1.438550
41.750000	0.5	-1.437850
41.758333	0.5	-1.438000
41.766667	0.5	-1.439150
41.775000	0.5	-1.439500
41.783333	0.5	-1.438050
41.791667	0.5	-1.437750
41.800000	0.5	-1.438200
41.808333	0.5	-1.438700
41.816667	0.5	-1.437050
41.825000	0.5	-1.437750
41.833333	0.5	-1.438850
41.841667	0.5	-1.439050
41.850000	0.5	-1.440050
41.858333	0.5	-1.439200
41.866667	0.5	-1.437450
41.875000	0.5	-1.439450
41.883333	0.5	-1.439900
41.891667	0.5	-1.441100
41.900000	0.5	-1.441850
41.908333	0.5	-1.439650
41.916667	0.5	-1.440100
41.925000	0.5	-1.441150
41.933333	0.5	-1.442350
41.941667	0.5	-1.440650
41.950000	0.5	-1.440750
41.958333	0.5	-1.440150
41.966667	0.5	-1.442150
41.975000	0.5	-1.440350
41.983333	0.5	-1.441050
41.991667	0.5	-1.443050
42.000000	0.5	-1.443300
42.008333	0.5	-1.444150
42.016667	0.5	-1.444150
42.025000	0.5	-1.443600
42.033333	0.5	-1.445350
42.041667	0.5	-1.441750
42.050000	0.5	-1.441400
42.058333	0.5	-1.442050
42.066667	0.5	-1.439850
42.075000	0.5	-1.441050
42.083333	0.5	-1.443000
42.091667	0.5	-1.442900
42.100000	0.5	-1.442800
42.108333	0.5	-1.442550
42.116667	0.5	-1.443450
42.125000	0.5	-1.443750
42.133333	0.5	-1.442650
42.141667	0.5	-1.445900
42.150000	0.5	-1.446300
42.158333	0.5	-1.448850
42.166667	0.5	-1.448750
42.175000	0.5	-1.449000
42.183333	0.5	-1.447850
42.191667	0.5	-1.449150
42.200000	0.5	-1.448400
42.208333	0.5	-1.448850
42.216667	0.5	-1.449400
42.225000	0.5	-1.449450
42.233333	0.5	-1.446500
42.241667	0.5	-1.450150
42.250000	0.5	-1.449250
42.258333	0.5	-1.452050
42.266667	0.5	-1.451150
42.275000	0.5	-1.451250
42.283333	0.5	-1.451800
42.291667	0.5	-1.451850
42.300000	0.5	-1.450900
42.308333	0.5	-1.450300
42.316667	0.5	-1.449300
42.325000	0.5	-1.450800
42.333333	0.5	-1.449250
42.341667	0.5	-1.450550
42.350000	0.5	-1.451100
42.358333	0.5	-1.450700
42.366667	0.5	-1.451350
42.375000	0.5	-1.451250
42.383333	0.5	-1.450850
42.391667	0.5	-1.451800
42.400000	0.5	-1.454350
42.408333	0.5	-1.456650
42.416667	0.5	-1.457150
42.425000	0.5	-1.456400
42.433333	0.5	-1.456950
42.441667	0.5	-1.456850
42.450000	0.5	-1.457300
42.458333	0.5	-1.457250
42.466667	0.5	-1.457550
42.475000	0.5	-1.456250
42.483333	0.5	-1.456200
42.491667	0.5	-1.454600
42.500000	0.5	-1.457400
42.508333	0.5	-1.458850
42.516667	0.5	-1.458850
42.525000	0.5	-1.459800
42.533333	0.5	-1.459750
42.541667	0.5	-1.459800
42.550000	0.5	-1.458800
42.558333	0.5	-1.458400
42.566667	0.5	-1.458750
42.575000	0.5	-1.455500
42.583333	0.5	-1.456550
42.591667	0.5	-1.457650
42.600000	0.5	-1.457700
42.608333	0.5	-1.458450
42.616667	0.5	-1.456700
42.625000	0.5	-1.457550
42.633333	0.5	-1.458600
42.641667	0.5	-1.458950
42.650000	0.5	-1.461250
42.658333	0.5	-1.461450
42.666667	0.5	-1.462200
42.675000	0.5	-1.461500
42.683333	0.5	-1.461950
42.691667	0.5	-1.461500
42.700000	0.5	-1.463250
42.708333	0.5	-1.464050
42.716667	0.5	-1.463300
42.725000	0.5	-1.462450
42.733333	0.5	-1.462350
42.741667	0.5	-1.463150
42.750000	0.5	-1.461550
42.758333	0.5	-1.463450
42.766667	0.5	-1.466250
42.775000	0.5	-1.466550
42.783333	0.5	-1.465950
42.791667	0.5	-1.466400
42.800000	0.5	-1.465650
42.808333	0.5	-1.465050
42.816667	0.5	-1.463650
42.825000	0.5	-1.464750
42.833333	0.5	-1.463750
42.841667	0.5	-1.464700
42.850000	0.5	-1.465150
42.858333	0.5	-1.465600
42.866667	0.5	-1.465900
42.875000	0.5	-1.465900
42.883333	0.5	-1.465750
42.891667	0.5	-1.464550
42.900000	0.5	-1.466500
42.908333	0.5	-1.468250
42.916667	0.5	-1.468450
42.925000	0.5	-1.467650
42.933333	0.5	-1.468750
42.941667	0.5	-1.468650
42.950000	0.5	-1.470250
42.958333	0.5	-1.469400
42.966667	0.5	-1.468400
42.975000	0.5	-1.467800
42.983333	0.5	-1.469800
42.991667	0.5	-1.470450
43.000000	0.5	-1.469150
43.008333	0.5	-1.467300
43.016667	0.5	-1.471250
43.025000	0.5	-1.471350
43.033333	0.5	-1.473000
43.041667	0.5	-1.472300
43.050000	0.5	-1.472700
43.058333	0.5	-1.473200
43.066667	0.5	-1.472700
43.075000	0.5	-1.470700
43.083333	0.5	-1.470100
43.091667	0.5	-1.470600
